username,mention_count,roles,username_lower,is_known_bot,only_comments,high_volume,is_behavioral_bot,suspected_bot
yiwen-song,1,['author'],yiwen-song,False,False,False,False,False
Anstow,22,"['comment_authors', 'review_comment_authors', 'author']",anstow,False,False,False,False,False
KinglittleQ,7,"['comment_authors', 'review_comment_authors', 'author']",kinglittleq,False,False,False,False,False
BenoitDalFerro,1,['review_comment_authors'],benoitdalferro,False,True,False,True,True
athitten,2,"['comment_authors', 'author']",athitten,False,False,False,False,False
gandalf2390,3,['author'],gandalf2390,False,False,False,False,False
Skylion007,849,"['comment_authors', 'author', 'review_comment_authors']",skylion007,False,False,True,True,True
asharmalik19,1,['author'],asharmalik19,False,False,False,False,False
sjain-stanford,3,"['comment_authors', 'author']",sjain-stanford,False,False,False,False,False
OliverFM,12,"['comment_authors', 'review_comment_authors', 'author']",oliverfm,False,False,False,False,False
wonjoolee95,71,"['comment_authors', 'review_comment_authors', 'author']",wonjoolee95,False,False,False,False,False
boyuantan,1,['author'],boyuantan,False,False,False,False,False
lithomas1,7,"['comment_authors', 'review_comment_authors', 'author']",lithomas1,False,False,False,False,False
hesom,1,['author'],hesom,False,False,False,False,False
abuccts,1,['author'],abuccts,False,False,False,False,False
zanqi,1,['author'],zanqi,False,False,False,False,False
MalikIdreesHasanKhan,1,['author'],malikidreeshasankhan,False,False,False,False,False
zhurui1995,4,"['comment_authors', 'author']",zhurui1995,False,False,False,False,False
onionymous,1,['review_comment_authors'],onionymous,False,True,False,True,True
jdsgomes,4,"['comment_authors', 'author']",jdsgomes,False,False,False,False,False
dzdang,331,"['comment_authors', 'review_comment_authors', 'author']",dzdang,False,False,False,False,False
jcolen,2,"['comment_authors', 'author']",jcolen,False,False,False,False,False
thomaslim6793,1,['author'],thomaslim6793,False,False,False,False,False
abishekvashok,1,['author'],abishekvashok,False,False,False,False,False
eric-haibin-lin,2,"['comment_authors', 'author']",eric-haibin-lin,False,False,False,False,False
nonconvexopt,46,"['comment_authors', 'review_comment_authors', 'author']",nonconvexopt,False,False,False,False,False
veselinp,1,['author'],veselinp,False,False,False,False,False
yatendra1999,1,['author'],yatendra1999,False,False,False,False,False
seungjlee,1,['author'],seungjlee,False,False,False,False,False
aditkumar72,3,"['comment_authors', 'author']",aditkumar72,False,False,False,False,False
amitchawla1,8,"['comment_authors', 'author']",amitchawla1,False,False,False,False,False
etern,6,"['comment_authors', 'review_comment_authors', 'author']",etern,False,False,False,False,False
AdityaSahai123,1,['author'],adityasahai123,False,False,False,False,False
johncalab,2,['author'],johncalab,False,False,False,False,False
stanleytsang-amd,1,['comment_authors'],stanleytsang-amd,False,True,False,True,True
jaewan,1,['author'],jaewan,False,False,False,False,False
nelyahu,4,"['comment_authors', 'author']",nelyahu,False,False,False,False,False
jaewonlee-fb,5,"['comment_authors', 'author']",jaewonlee-fb,False,False,False,False,False
terrychenism,68,"['comment_authors', 'review_comment_authors', 'author']",terrychenism,False,False,False,False,False
vanshhhhh,1,['author'],vanshhhhh,False,False,False,False,False
wukong1992,6,"['comment_authors', 'review_comment_authors', 'author']",wukong1992,False,False,False,False,False
dccastro,1,['comment_authors'],dccastro,False,True,False,True,True
S4ND1X,3,"['review_comment_authors', 'author']",s4nd1x,False,False,False,False,False
milesial,39,"['comment_authors', 'review_comment_authors', 'author']",milesial,False,False,False,False,False
aaronenyeshi,105,"['comment_authors', 'review_comment_authors', 'author']",aaronenyeshi,False,False,False,False,False
varung,1,['comment_authors'],varung,False,True,False,True,True
Aidyn-A,99,"['comment_authors', 'review_comment_authors', 'author']",aidyn-a,False,False,False,False,False
souptc,3,"['comment_authors', 'author']",souptc,False,False,False,False,False
Yutaro-Sanada,1,['author'],yutaro-sanada,False,False,False,False,False
nhankiet,1,['author'],nhankiet,False,False,False,False,False
yiliu30,2,"['comment_authors', 'author']",yiliu30,False,False,False,False,False
ivan-kapelyukh,2,"['comment_authors', 'author']",ivan-kapelyukh,False,False,False,False,False
paulstreli,2,"['review_comment_authors', 'author']",paulstreli,False,False,False,False,False
dozed,1,['author'],dozed,False,False,False,False,False
donaldong,6,['author'],donaldong,False,False,False,False,False
Hahu803,3,"['review_comment_authors', 'author']",hahu803,False,False,False,False,False
RedTachyon,1,['author'],redtachyon,False,False,False,False,False
kumpera,414,"['comment_authors', 'review_comment_authors', 'author']",kumpera,False,False,False,False,False
jubinchheda,3,"['comment_authors', 'author']",jubinchheda,False,False,False,False,False
sorcerer-sahit,1,['author'],sorcerer-sahit,False,False,False,False,False
iwishiwasaneagle,1,['author'],iwishiwasaneagle,False,False,False,False,False
KittyBorgX,1,['author'],kittyborgx,False,False,False,False,False
TSPoulsen,2,"['comment_authors', 'author']",tspoulsen,False,False,False,False,False
nikulpatel3141,1,['author'],nikulpatel3141,False,False,False,False,False
yuweihao,2,"['comment_authors', 'author']",yuweihao,False,False,False,False,False
PascalIversen,2,"['comment_authors', 'author']",pascaliversen,False,False,False,False,False
function2-llx,1,['comment_authors'],function2-llx,False,True,False,True,True
simoncouture,1,['author'],simoncouture,False,False,False,False,False
vincentpierre,1,['author'],vincentpierre,False,False,False,False,False
bfineran,2,"['comment_authors', 'author']",bfineran,False,False,False,False,False
LeeLizuoLiu,4,"['comment_authors', 'review_comment_authors', 'author']",leelizuoliu,False,False,False,False,False
LoggingMan,1,['author'],loggingman,False,False,False,False,False
dstaay-fb,6,"['comment_authors', 'author']",dstaay-fb,False,False,False,False,False
eliobecoolet8,2,"['comment_authors', 'author']",eliobecoolet8,False,False,False,False,False
fegin,523,"['comment_authors', 'review_comment_authors', 'author']",fegin,False,False,True,True,True
zmvictor,2,['author'],zmvictor,False,False,False,False,False
barucden,1,['author'],barucden,False,False,False,False,False
rweyrauch,1,['author'],rweyrauch,False,False,False,False,False
spiegelball,3,['comment_authors'],spiegelball,False,True,False,True,True
rodrigobdz,1,['author'],rodrigobdz,False,False,False,False,False
thisisalbertliang,1,['author'],thisisalbertliang,False,False,False,False,False
gramliu,1,['comment_authors'],gramliu,False,True,False,True,True
dev-jwel,2,"['comment_authors', 'author']",dev-jwel,False,False,False,False,False
jambayk,105,"['comment_authors', 'author']",jambayk,False,False,False,False,False
nyngwang,5,['comment_authors'],nyngwang,False,True,False,True,True
jasperzhong,1,['author'],jasperzhong,False,False,False,False,False
ilovepytorch,1,['comment_authors'],ilovepytorch,False,True,False,True,True
Doswind,1,['author'],doswind,False,False,False,False,False
yulonglin,3,"['comment_authors', 'author']",yulonglin,False,False,False,False,False
ankitsharma07,1,['comment_authors'],ankitsharma07,False,True,False,True,True
jjerphan,1,['comment_authors'],jjerphan,False,True,False,True,True
verycumbersome,1,['author'],verycumbersome,False,False,False,False,False
Yancey0623,1,['author'],yancey0623,False,False,False,False,False
loodvn,3,"['comment_authors', 'review_comment_authors', 'author']",loodvn,False,False,False,False,False
lgaleana,1,['author'],lgaleana,False,False,False,False,False
s-kumano,2,['author'],s-kumano,False,False,False,False,False
rohitgr7,4,"['comment_authors', 'review_comment_authors', 'author']",rohitgr7,False,False,False,False,False
aesuare,1,['author'],aesuare,False,False,False,False,False
keskival,3,"['comment_authors', 'author']",keskival,False,False,False,False,False
cloudlakecho,1,['comment_authors'],cloudlakecho,False,True,False,True,True
z3zzz,1,['author'],z3zzz,False,False,False,False,False
xidachen,4,"['comment_authors', 'author']",xidachen,False,False,False,False,False
qmpzzpmq,1,['review_comment_authors'],qmpzzpmq,False,True,False,True,True
alexmsettle,21,"['author', 'comment_authors', 'review_comment_authors']",alexmsettle,False,False,False,False,False
colin2328,28,"['comment_authors', 'review_comment_authors', 'author']",colin2328,False,False,False,False,False
zhouzaida,3,"['comment_authors', 'author']",zhouzaida,False,False,False,False,False
izaitsevfb,137,"['comment_authors', 'review_comment_authors', 'author']",izaitsevfb,False,False,False,False,False
esaliya,6,"['comment_authors', 'review_comment_authors', 'author']",esaliya,False,False,False,False,False
Kelly-Ti,1,['author'],kelly-ti,False,False,False,False,False
mlh0101,2,"['comment_authors', 'author']",mlh0101,False,False,False,False,False
calebrob6,3,"['comment_authors', 'review_comment_authors', 'author']",calebrob6,False,False,False,False,False
nps1ngh,1,['comment_authors'],nps1ngh,False,True,False,True,True
ikriv,2,"['comment_authors', 'author']",ikriv,False,False,False,False,False
zengk95,156,"['comment_authors', 'review_comment_authors', 'author']",zengk95,False,False,False,False,False
frederikwilde,1,['comment_authors'],frederikwilde,False,True,False,True,True
lamhoangtung,2,"['comment_authors', 'author']",lamhoangtung,False,False,False,False,False
dborkovic,5,['author'],dborkovic,False,False,False,False,False
Miezhiko,2,"['comment_authors', 'author']",miezhiko,False,False,False,False,False
akhgsh,1,['author'],akhgsh,False,False,False,False,False
suphoff,2,['author'],suphoff,False,False,False,False,False
Rohanjames1997,11,"['comment_authors', 'review_comment_authors', 'author']",rohanjames1997,False,False,False,False,False
wojciak,1,['comment_authors'],wojciak,False,True,False,True,True
LynneD,1,['author'],lynned,False,False,False,False,False
www516717402,2,"['comment_authors', 'author']",www516717402,False,False,False,False,False
Navinkhandeparkar,2,"['comment_authors', 'author']",navinkhandeparkar,False,False,False,False,False
mhaz,2,"['comment_authors', 'author']",mhaz,False,False,False,False,False
srijan789,2,"['comment_authors', 'author']",srijan789,False,False,False,False,False
yinpeiqi,2,"['comment_authors', 'author']",yinpeiqi,False,False,False,False,False
JimEverest,1,['author'],jimeverest,False,False,False,False,False
taipahuchu,2,"['comment_authors', 'author']",taipahuchu,False,False,False,False,False
lazycal,7,"['comment_authors', 'author']",lazycal,False,False,False,False,False
jaketae,23,"['comment_authors', 'review_comment_authors', 'author']",jaketae,False,False,False,False,False
h-friederich,9,"['comment_authors', 'author']",h-friederich,False,False,False,False,False
ganler,23,"['comment_authors', 'review_comment_authors', 'author']",ganler,False,False,False,False,False
titaiwangms,469,"['comment_authors', 'review_comment_authors', 'author']",titaiwangms,False,False,False,False,False
xuzijian629,5,"['comment_authors', 'author']",xuzijian629,False,False,False,False,False
shintaro-iwasaki,28,"['comment_authors', 'review_comment_authors', 'author']",shintaro-iwasaki,False,False,False,False,False
modiking,4,"['comment_authors', 'author']",modiking,False,False,False,False,False
zhanghang1989,1,['comment_authors'],zhanghang1989,False,True,False,True,True
MatzeB,4,"['comment_authors', 'author']",matzeb,False,False,False,False,False
lelelelelez,1,['author'],lelelelelez,False,False,False,False,False
vaishnavighiradkar,1,['author'],vaishnavighiradkar,False,False,False,False,False
tkuenzle,2,"['comment_authors', 'author']",tkuenzle,False,False,False,False,False
kausv,1,['author'],kausv,False,False,False,False,False
younik,5,"['comment_authors', 'author']",younik,False,False,False,False,False
de-gozaru,1,['comment_authors'],de-gozaru,False,True,False,True,True
surak,4,"['comment_authors', 'review_comment_authors', 'author']",surak,False,False,False,False,False
khushi-411,215,"['comment_authors', 'review_comment_authors', 'author']",khushi-411,False,False,False,False,False
naturomics,2,"['review_comment_authors', 'author']",naturomics,False,False,False,False,False
SeanTasker,3,"['comment_authors', 'author']",seantasker,False,False,False,False,False
smorad,3,"['comment_authors', 'author']",smorad,False,False,False,False,False
BeigeLiu,1,['comment_authors'],beigeliu,False,True,False,True,True
kyoungseoun-chung,1,['comment_authors'],kyoungseoun-chung,False,True,False,True,True
aws-rhsoln,6,"['comment_authors', 'review_comment_authors', 'author']",aws-rhsoln,False,False,False,False,False
helgehr,2,"['review_comment_authors', 'author']",helgehr,False,False,False,False,False
gahdritz,1,['comment_authors'],gahdritz,False,True,False,True,True
markkm,1,['author'],markkm,False,False,False,False,False
code-review-doctor,1,['author'],code-review-doctor,False,False,False,False,False
NSProgrammer,13,"['comment_authors', 'author']",nsprogrammer,False,False,False,False,False
NiceiceCC,3,"['comment_authors', 'author']",niceicecc,False,False,False,False,False
wenjun93,1,['author'],wenjun93,False,False,False,False,False
h1994st,3,"['comment_authors', 'review_comment_authors', 'author']",h1994st,False,False,False,False,False
lepotatoguy,1,['author'],lepotatoguy,False,False,False,False,False
yeounoh,52,"['comment_authors', 'review_comment_authors', 'author']",yeounoh,False,False,False,False,False
hoangtnm,1,['author'],hoangtnm,False,False,False,False,False
