repo,phase,node,degree,strength,betweenness
kubernetes,during,sugangli,2,4,5.370150696814798e-06
kubernetes,during,ayberk,3,9,0.0
kubernetes,during,elmiko,17,58,0.000791776163342616
kubernetes,during,Elias481,6,15,1.6602361757254284e-05
kubernetes,during,jprzychodzen,31,152,0.00015572389879799263
kubernetes,during,prateekgogia,5,15,0.0
kubernetes,during,Jeffwan,6,18,1.3536771961160814e-05
kubernetes,during,aramase,78,760,0.0018894709514585865
kubernetes,during,JoelSpeed,20,49,0.0016434004597900454
kubernetes,during,nilo19,39,703,0.0013234732215459746
kubernetes,during,mdbooth,6,15,3.199178054177498e-05
kubernetes,during,shubheksha,63,252,0.0028090358781659593
kubernetes,during,prasita123,5,19,0.0
kubernetes,during,salaxander,27,72,0.0021897907959727387
kubernetes,during,M00nF1sh,21,215,9.522187662368154e-05
kubernetes,during,micahhausler,23,111,0.0009004082599042606
kubernetes,during,swetharepakula,28,211,0.00029449912340621985
kubernetes,during,chrislovecnm,21,107,0.0006729917789943396
kubernetes,during,lovebaby979,16,76,8.838508830703694e-06
kubernetes,during,kishorj,12,69,0.00019911166046964783
kubernetes,during,atiratree,46,270,0.0005215128322253193
kubernetes,during,karataliu,37,409,0.003083226942655295
kubernetes,during,prameshj,34,312,0.0005247204604408874
kubernetes,during,cartermckinnon,5,10,0.00014115797153987583
kubernetes,during,alexanderConstantinescu,15,66,0.0003553077571607072
kubernetes,during,AndyXiangLi,3,7,1.038589082712548e-05
kubernetes,during,melnikalex,5,14,4.3912306267407156e-05
kubernetes,during,nnmin-aws,1,2,0.0
kubernetes,during,ricky-rav,12,35,0.00013738890752126536
kubernetes,during,helayoty,31,90,0.0005792488672774829
kubernetes,during,helenfeng737,7,18,5.7504107127099696e-05
kubernetes,during,ArchangelSDY,4,10,1.8401113166245555e-05
kubernetes,during,basantsa1989,8,20,0.0003027448396718267
kubernetes,during,tonistiigi,1,2,0.0
kubernetes,during,n4j,11,26,0.0005067158832742586
kubernetes,during,nilskch,1,2,0.0
kubernetes,during,avrittrohwer,3,6,2.3825180384103226e-05
kubernetes,during,zmerlynn,31,96,0.0030677337036690458
kubernetes,during,AndiLi99,3,6,7.082729012978807e-06
kubernetes,during,ptabor,15,46,0.00035680422592846464
kubernetes,during,jingyih,36,217,0.0005087630648525158
kubernetes,during,zarvd,1,2,0.0
kubernetes,during,xh4n3,3,6,9.686226381832256e-05
kubernetes,during,aoxn,3,6,6.079763822433952e-05
kubernetes,during,rezakrimi,2,5,0.0
kubernetes,during,caohe,1,2,0.0
kubernetes,during,goofy-z,1,2,0.0
kubernetes,during,php-coder,3,6,7.5401088948459025e-06
kubernetes,during,CaoShuFeng,14,58,3.539488174697657e-05
kubernetes,during,krzyzacy,16,45,0.00021040359962499805
kubernetes,during,tanjing2020,32,111,0.001847382251744342
kubernetes,during,RainbowMango,73,393,0.004192894734921088
kubernetes,during,mengqiy,46,305,0.0009533975204379857
kubernetes,during,eparis,40,162,0.0009933624873672115
kubernetes,during,shyamjvs,44,172,0.0034627097878139053
kubernetes,during,geojaz,1,2,0.0
kubernetes,during,harjas27,3,6,2.2006726688801316e-05
kubernetes,during,ecordell,1,2,0.0
kubernetes,during,atwamahmoud,3,7,2.983447735422253e-06
kubernetes,during,bskiba,21,86,0.0015457263011575777
kubernetes,during,chenk008,2,4,2.8556959607699626e-05
kubernetes,during,BaluDontu,20,73,0.0012793545490370668
kubernetes,during,SandeepPissay,17,78,0.00028761301869689905
kubernetes,during,marun,10,23,0.0008104222525066165
kubernetes,during,divyenpatel,38,250,0.001471512421178972
kubernetes,during,abrarshivani,9,23,0.00012678056582746892
kubernetes,during,yuga711,17,71,0.00010655822600284356
kubernetes,during,dougm,17,60,0.00221750860681685
kubernetes,during,iakisme,5,11,8.102079846663692e-05
kubernetes,during,linxiulei,5,13,0.00010351059547466252
kubernetes,during,binacs,38,129,0.0019538045640824014
kubernetes,during,pravarag,6,13,0.00013744696341117587
kubernetes,during,alexzielenski,52,359,0.0004343320334569206
kubernetes,during,sanposhiho,48,408,0.002245015192433446
kubernetes,during,minjungsung1994,1,2,0.0
kubernetes,during,mpatlasov,7,28,4.80474301828877e-06
kubernetes,during,mochizuki875,3,6,2.8991151250685496e-05
kubernetes,during,JamesLaverack,27,91,0.0007542261604752009
kubernetes,during,Abirdcfly,53,208,0.0016530878956467394
kubernetes,during,deepakkinni,7,32,4.170700575698261e-06
kubernetes,during,ash2k,52,240,0.0015932118793638148
kubernetes,during,alex-matei,10,30,6.739221358247097e-06
kubernetes,during,PhanLe1010,4,8,5.081891036660906e-05
kubernetes,during,vladimirvivien,9,21,0.00013367148787063853
kubernetes,during,yastij,24,140,0.0008031000923476823
kubernetes,during,smileusd,3,8,7.788917215447786e-06
kubernetes,during,sanwishe,25,78,0.0011935907984843357
kubernetes,during,ReillyTevera,1,2,0.0
kubernetes,during,t0rr3sp3dr0,6,18,1.1318496736313678e-05
kubernetes,during,leakingtapan,17,88,0.00025609601396818846
kubernetes,during,pandaamanda,74,343,0.0013809523963376575
kubernetes,during,nixpanic,10,30,5.5023504550425635e-05
kubernetes,during,Elbehery,6,19,2.0363773187574056e-06
kubernetes,during,sfowl,12,49,0.0001038100802812964
kubernetes,during,wilsonehusin,46,185,0.0024789165781058595
kubernetes,during,simonswine,5,10,4.2998761304446226e-05
kubernetes,during,johanneswuerbach,2,4,1.0996703944406045e-05
kubernetes,during,iamemilio,5,13,2.5171190659058717e-06
kubernetes,during,tsmetana,11,42,4.3500611779888325e-05
kubernetes,during,ZeroMagic,9,34,3.8683587074617214e-05
kubernetes,during,iwankgb,13,34,0.0007780552254319148
kubernetes,during,troy0820,43,183,0.0018396447559122925
kubernetes,during,benluddy,20,104,1.569762710502734e-05
kubernetes,during,MikeSpreitzer,64,638,0.0017695686601448069
kubernetes,during,tkashem,51,573,0.0005590987363565714
kubernetes,during,stlaz,25,105,0.00032057045341488306
kubernetes,during,ivelichkovich,13,42,0.00010144626979665412
kubernetes,during,maxsmythe,10,31,0.00011717757179051257
kubernetes,during,zhangxiaoyu-zidif,1,2,0.0
kubernetes,during,jyz0309,19,53,0.0007251525199005662
kubernetes,during,Lion-Wei,34,112,0.003596351267767869
kubernetes,during,lbernail,17,79,2.4048793047058244e-05
kubernetes,during,immutableT,20,86,0.00020413615388376906
kubernetes,during,nicksardo,20,66,0.0006798325724932815
kubernetes,during,aimuz,50,168,0.0039452680393163115
kubernetes,during,rramkumar1,45,274,0.0025148904539731903
kubernetes,during,hvenev-vmware,4,8,0.00010965112194139525
kubernetes,during,wedaly,7,15,0.0002569497739012232
kubernetes,during,akankshakumari393,1,3,0.0
kubernetes,during,liuxu623,6,13,0.00011982368745177566
kubernetes,during,m1093782566,41,241,0.0018194869027078815
kubernetes,during,shivanshuraj1333,51,218,0.0034590936347830073
kubernetes,during,tnqn,41,173,0.0009700927896761765
kubernetes,during,cezarygerard,9,35,3.067127544842778e-05
kubernetes,during,hakman,43,191,0.0026861724601867525
kubernetes,during,uablrek,47,329,0.0013662987576217394
kubernetes,during,aroradaman,12,44,0.0
kubernetes,during,vbannai,1,2,0.0
kubernetes,during,lojies,42,149,0.0015054423928623785
kubernetes,during,krak7602,1,2,0.0
kubernetes,during,jluhrsen,7,18,2.779685220740603e-05
kubernetes,during,my-git9,45,155,0.00313258975614485
kubernetes,during,squeed,12,29,0.0003385861300408694
kubernetes,during,jqmichael,8,19,0.0005424116027384428
kubernetes,during,gy95,7,17,0.00010321349559559371
kubernetes,during,stevekuznetsov,31,278,0.0008758535652382353
kubernetes,during,andyxning,40,153,0.0023676352384316046
kubernetes,during,Monokaix,7,16,0.0002621237411515876
kubernetes,during,wqld,5,10,0.00019378707145150938
kubernetes,during,lilic,11,34,0.00028754134968737676
kubernetes,during,jpmcb,6,16,4.221183638296915e-05
kubernetes,during,j2gg0s,5,10,0.00015577840050599555
kubernetes,during,tamalsaha,8,19,0.0002768013627340003
kubernetes,during,s-urbaniak,38,189,0.000728163704691218
kubernetes,during,gaoguangze111,9,20,0.000475204201888549
kubernetes,during,twilight0620,9,22,0.0003685972530321224
kubernetes,during,cbandy,25,79,0.0004562299312010581
kubernetes,during,KobayashiD27,7,14,0.000530749549902895
kubernetes,during,tengqm,27,83,0.000739637172756817
kubernetes,during,hysyeah,5,10,0.0005222113939376902
kubernetes,during,furkatgofurov7,29,99,0.0019505095590959746
kubernetes,during,lauchokyip,33,311,0.0013975750623691336
kubernetes,during,Debanitrkl,3,7,3.92389292363359e-06
